Time(s),AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.0,0.0849609375,0.99853515625,0.02294921875,-1.549618320610687,-0.183206106870229,-0.2366412213740458
0.01,0.087890625,0.990478515625,0.023681640625,-1.816793893129771,-0.26717557251908397,-0.33587786259541985
0.02,0.08984375,0.996826171875,0.023193359375,-1.717557251908397,-0.2900763358778626,-0.5190839694656488
0.03,0.09521484375,0.98828125,0.018310546875,-1.7786259541984732,-0.13740458015267176,-0.5267175572519084
0.04,0.08984375,0.992919921875,0.029296875,-1.5725190839694656,-0.35877862595419846,-0.32061068702290074
0.05,0.08642578125,0.994384765625,0.03955078125,-1.549618320610687,-0.24427480916030533,-0.4351145038167939
0.06,0.091796875,0.984619140625,0.017333984375,-1.7557251908396947,-0.15267175572519084,-0.2824427480916031
0.07,0.087890625,0.99267578125,0.024658203125,-1.6564885496183206,-0.13740458015267176,-0.3969465648854962
0.08,0.082763671875,0.989013671875,0.0029296875,-1.83206106870229,-0.2748091603053435,-0.4122137404580153
0.09,0.0859375,0.9912109375,0.02392578125,-1.6412213740458015,-0.26717557251908397,-0.2824427480916031
0.1,0.091064453125,0.994140625,0.02685546875,-1.5877862595419847,-0.1297709923664122,-0.3893129770992366
0.11,0.087646484375,0.997314453125,0.01806640625,-1.6259541984732824,-0.16793893129770993,-0.3893129770992366
0.12,0.092529296875,0.985107421875,0.019775390625,-1.6564885496183206,-0.1297709923664122,-0.21374045801526717
0.13,0.078369140625,0.992919921875,0.023681640625,-1.7404580152671756,-0.1450381679389313,-0.32061068702290074
0.14,0.08984375,0.99462890625,0.031982421875,-1.7404580152671756,-0.29770992366412213,-0.4198473282442748
0.15,0.08984375,0.989013671875,0.02197265625,-1.6412213740458015,-0.25190839694656486,-0.4351145038167939
0.16,0.092529296875,0.993408203125,0.021728515625,-1.7938931297709924,-0.2748091603053435,-0.5648854961832062
0.17,0.089111328125,0.990966796875,0.020751953125,-1.5725190839694656,-0.3053435114503817,-0.32061068702290074
0.18,0.087646484375,0.991455078125,0.020263671875,-1.4885496183206106,-0.2900763358778626,-0.42748091603053434
0.19,0.09033203125,0.992919921875,0.025634765625,-1.6412213740458015,-0.183206106870229,-0.31297709923664124
0.2,0.08154296875,0.98828125,0.017578125,-1.5190839694656488,-0.19083969465648856,-0.2900763358778626
0.21,0.087158203125,0.99365234375,0.01953125,-1.6641221374045803,-0.183206106870229,-0.5038167938931297
0.22,0.089111328125,0.993408203125,0.020751953125,-1.618320610687023,-0.16793893129770993,-0.3969465648854962
0.23,0.08203125,0.992919921875,0.044921875,-1.786259541984733,-0.22137404580152673,-0.1984732824427481
