Time(s),AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.0,0.11083984375,-0.982177734375,0.281982421875,-1.2748091603053435,0.5801526717557252,-0.20610687022900764
0.1,0.10791015625,-0.976806640625,0.287841796875,-3.0381679389312977,1.6717557251908397,-0.732824427480916
0.2,0.103271484375,-0.9873046875,0.272216796875,-3.030534351145038,-0.5114503816793893,-0.7480916030534351
0.3,0.109619140625,-0.979736328125,0.2763671875,-2.068702290076336,0.5038167938931297,-0.08396946564885496
0.4,0.1044921875,-0.986572265625,0.26904296875,-1.549618320610687,-0.08396946564885496,-0.7480916030534351
0.5,0.10888671875,-0.984130859375,0.27001953125,-0.37404580152671757,-0.3435114503816794,-0.3969465648854962
0.6,0.101318359375,-0.99365234375,0.285888671875,-0.9770992366412213,0.2366412213740458,-0.9694656488549618
0.7,0.1005859375,-0.9931640625,0.277099609375,-1.717557251908397,0.09923664122137404,-1.3358778625954197
0.8,0.104736328125,-0.98193359375,0.28125,-2.8702290076335877,-0.4122137404580153,-1.6717557251908397
0.9,0.11962890625,-0.9892578125,0.263916015625,-1.3511450381679388,1.5648854961832062,-1.6030534351145038
1.0,0.096435546875,-0.990966796875,0.272705078125,-1.3282442748091603,1.8473282442748091,-1.5648854961832062
1.1,0.098876953125,-0.988037109375,0.272216796875,-0.9923664122137404,1.4580152671755726,-1.5114503816793894
1.2,0.11669921875,-0.988037109375,0.267822265625,-1.8015267175572518,0.9312977099236641,-0.7099236641221374
1.3,0.102783203125,-0.984130859375,0.272216796875,-0.9618320610687023,1.0916030534351144,-1.5114503816793894
1.4,0.099609375,-0.969970703125,0.28076171875,-1.1603053435114503,-1.8244274809160306,-0.45038167938931295
1.5,0.1103515625,-0.979736328125,0.28759765625,-1.4580152671755726,0.19083969465648856,-1.2213740458015268
1.6,0.09619140625,-0.995361328125,0.27734375,-3.8931297709923665,-0.6946564885496184,-0.9389312977099237
1.7,0.098388671875,-0.9873046875,0.268798828125,-1.5877862595419847,-3.0,-0.9770992366412213
1.8,0.109619140625,-0.990966796875,0.277099609375,0.8931297709923665,-2.717557251908397,-0.9236641221374046
1.9,0.1044921875,-0.980712890625,0.26953125,-0.8778625954198473,-2.0076335877862594,-1.0
2.0,0.112060546875,-0.98876953125,0.26318359375,-0.9312977099236641,-0.5114503816793893,-0.9389312977099237
2.1,0.118408203125,-0.99609375,0.265869140625,-1.1221374045801527,0.5725190839694656,-1.0687022900763359
2.2,0.111572265625,-0.989013671875,0.274658203125,-2.015267175572519,1.2061068702290076,-1.7557251908396947
2.3,0.10888671875,-0.994384765625,0.2734375,-1.984732824427481,0.6870229007633588,-1.0458015267175573
2.4,0.105224609375,-1.002685546875,0.275146484375,-1.251908396946565,0.3435114503816794,-1.2290076335877862
2.5,0.102294921875,-0.9873046875,0.2919921875,-0.42748091603053434,-0.1450381679389313,-0.9923664122137404
2.6,0.102294921875,-0.978759765625,0.263427734375,-1.6488549618320612,-0.6641221374045801,-0.7022900763358778
2.7,0.114013671875,-0.987060546875,0.27978515625,-1.549618320610687,0.0,-0.8015267175572519
2.8,0.091796875,-0.98779296875,0.26806640625,-1.5801526717557253,-2.732824427480916,-0.7404580152671756
2.9,0.1044921875,-1.00048828125,0.26806640625,1.9236641221374047,-3.404580152671756,0.2748091603053435
3.0,0.10986328125,-0.990234375,0.2705078125,-0.29770992366412213,-0.4351145038167939,-0.2900763358778626
3.1,0.10302734375,-0.990966796875,0.27197265625,-1.297709923664122,1.0458015267175573,-1.297709923664122
3.2,0.10009765625,-0.994384765625,0.266357421875,-2.099236641221374,1.1450381679389312,-2.053435114503817
3.3,0.100830078125,-0.991943359375,0.264892578125,-1.2213740458015268,0.22900763358778625,-0.7709923664122137
3.4,0.105712890625,-0.989501953125,0.256103515625,-2.213740458015267,-0.2748091603053435,-1.2290076335877862
3.5,0.101318359375,-0.99169921875,0.2568359375,-1.8549618320610688,-2.2595419847328246,-1.2213740458015268
3.6,0.092529296875,-0.988037109375,0.257080078125,-0.4580152671755725,-5.770992366412214,-0.48854961832061067
3.7,0.143798828125,-1.060302734375,0.31494140625,0.3282442748091603,-11.801526717557252,-6.824427480916031
3.8,0.140625,-0.90478515625,0.242431640625,6.572519083969466,-2.3206106870229006,-3.801526717557252
3.9,0.139404296875,-0.951904296875,0.2548828125,-2.5114503816793894,10.580152671755725,1.702290076335878
4.0,0.109130859375,-0.996337890625,0.284912109375,-6.480916030534351,11.183206106870228,1.0458015267175573
4.1,0.081298828125,-0.996337890625,0.27001953125,-1.4427480916030535,0.08396946564885496,-1.1221374045801527
4.2,0.11572265625,-0.975830078125,0.267333984375,2.16793893129771,1.4427480916030535,-2.0763358778625953
4.3,0.080810546875,-0.9853515625,0.270263671875,-0.13740458015267176,-0.030534351145038167,-0.9236641221374046
4.4,0.0947265625,-0.98291015625,0.267578125,0.8244274809160306,1.0381679389312977,1.5801526717557253
4.5,0.091064453125,-0.966796875,0.2744140625,-2.6259541984732824,3.4580152671755724,0.06870229007633588
4.6,0.05615234375,-0.9521484375,0.255615234375,-0.16030534351145037,6.32824427480916,-4.9465648854961835
4.7,0.118896484375,-1.076904296875,0.26708984375,-4.267175572519084,0.9541984732824428,-2.9083969465648853
4.8,0.08203125,-0.947998046875,0.25390625,-2.7709923664122136,-1.8396946564885497,-5.687022900763359
4.9,0.08203125,-0.962646484375,0.249267578125,-4.320610687022901,3.0916030534351147,9.419847328244275
5.0,0.154541015625,-0.9921875,0.2236328125,-3.030534351145038,-4.732824427480916,4.572519083969466
5.1,0.18798828125,-1.061767578125,0.126953125,-1.4961832061068703,3.687022900763359,-0.3282442748091603
5.2,0.142578125,-0.981201171875,0.16259765625,7.67175572519084,-0.3816793893129771,-3.7557251908396947
5.3,0.157958984375,-0.9873046875,0.16455078125,17.587786259541986,5.175572519083969,4.2748091603053435
5.4,0.133056640625,-0.957763671875,0.154541015625,9.946564885496183,13.374045801526718,-3.49618320610687
5.5,0.236328125,-0.982421875,0.1171875,7.152671755725191,16.9618320610687,-3.3969465648854964
5.6,0.17529296875,-0.99658203125,0.2265625,-21.00763358778626,3.9160305343511452,-12.404580152671755
5.7,0.05078125,-1.082275390625,0.379638671875,-8.916030534351146,-19.053435114503817,-1.2671755725190839
5.8,0.042236328125,-0.9677734375,0.271240234375,2.9770992366412212,-20.16030534351145,-3.549618320610687
5.9,0.095947265625,-0.94482421875,0.253662109375,3.267175572519084,-18.778625954198475,5.877862595419847
6.0,0.101318359375,-0.87060546875,0.216064453125,10.374045801526718,2.763358778625954,5.450381679389313
6.1,0.0146484375,-0.982666015625,0.108642578125,22.480916030534353,-11.129770992366412,-19.82442748091603
6.2,-0.06689453125,-1.02197265625,0.148193359375,-0.6183206106870229,-18.290076335877863,6.816793893129771
6.3,0.117431640625,-1.1044921875,0.342529296875,-34.58015267175573,8.748091603053435,33.847328244274806
6.4,0.2841796875,-1.06591796875,0.583984375,-14.801526717557252,8.770992366412214,41.725190839694655
6.5,0.23193359375,-0.914794921875,0.339111328125,-2.7404580152671754,25.114503816793892,-24.404580152671755
6.6,-0.170654296875,-0.979248046875,0.187744140625,7.106870229007634,29.83206106870229,-4.091603053435114
6.7,0.1298828125,-0.90869140625,0.160400390625,33.13740458015267,0.20610687022900764,9.389312977099237
6.8,0.1357421875,-0.990478515625,0.244384765625,17.9618320610687,29.69465648854962,11.145038167938932
6.9,0.01904296875,-1.053955078125,0.274169921875,-7.145038167938932,20.6793893129771,-25.229007633587788
7.0,0.12890625,-1.033935546875,0.4150390625,-57.94656488549618,-41.83206106870229,-18.916030534351144
7.1,0.0869140625,-1.06640625,0.323486328125,7.122137404580153,-20.763358778625953,-11.854961832061068
7.2,0.0634765625,-0.9375,0.31103515625,6.343511450381679,-22.015267175572518,16.671755725190838
7.3,0.19091796875,-0.961669921875,0.23876953125,-5.740458015267175,-21.206106870229007,-1.297709923664122
7.4,0.00439453125,-0.903076171875,0.140380859375,20.480916030534353,-15.541984732824428,-17.16793893129771
7.5,0.04931640625,-1.07177734375,0.134033203125,-4.305343511450381,-25.946564885496183,5.366412213740458
7.6,0.171875,-1.110107421875,0.36865234375,-51.099236641221374,31.18320610687023,43.48854961832061
7.7,0.23779296875,-1.083740234375,0.435302734375,11.030534351145038,-10.717557251908397,37.23664122137404
7.8,0.2529296875,-0.828857421875,0.34326171875,-7.1603053435114505,9.687022900763358,-23.435114503816795
7.9,-0.094970703125,-0.954833984375,0.144287109375,10.816793893129772,8.0,1.8549618320610688
