Time(s),AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.0,0.096923828125,-0.988037109375,0.270751953125,-0.5038167938931297,1.1374045801526718,-0.8702290076335878
0.1,0.084716796875,-0.991943359375,0.27978515625,-0.1984732824427481,0.6030534351145038,-0.3816793893129771
0.2,0.07470703125,-0.99072265625,0.279541015625,-0.8549618320610687,-0.4198473282442748,-1.0687022900763359
0.3,0.07568359375,-0.9892578125,0.26708984375,-1.8931297709923665,0.8244274809160306,-0.6259541984732825
0.4,0.086669921875,-0.98974609375,0.284423828125,-0.8702290076335878,1.0,-1.0610687022900764
0.5,0.08154296875,-0.9853515625,0.275390625,-1.3053435114503817,1.3358778625954197,-0.5801526717557252
0.6,0.078125,-0.975830078125,0.27392578125,-0.7633587786259542,2.6412213740458017,-1.1145038167938932
0.7,0.075927734375,-0.999267578125,0.274169921875,-1.1145038167938932,0.9770992366412213,-1.4809160305343512
0.8,0.067626953125,-0.988525390625,0.2783203125,-0.20610687022900764,-1.9465648854961832,-1.5877862595419847
0.9,0.083740234375,-0.98876953125,0.27001953125,0.9312977099236641,-1.1908396946564885,-1.8244274809160306
1.0,0.08984375,-0.98828125,0.277587890625,-1.0229007633587786,-2.9083969465648853,-1.4427480916030535
1.1,0.10205078125,-0.98193359375,0.287841796875,-0.6717557251908397,-1.8015267175572518,-0.6946564885496184
1.2,0.104736328125,-0.981201171875,0.28857421875,-0.6259541984732825,-0.2595419847328244,-0.030534351145038167
1.3,0.089111328125,-0.97802734375,0.2666015625,-2.1755725190839694,4.351145038167939,0.7786259541984732
1.4,0.056396484375,-0.97216796875,0.28857421875,-1.6488549618320612,5.404580152671755,-0.9923664122137404
1.5,0.068359375,-0.9970703125,0.25390625,-4.198473282442748,1.183206106870229,-0.6030534351145038
1.6,0.07177734375,-0.986328125,0.28173828125,0.45038167938931295,3.33587786259542,-1.2366412213740459
1.7,0.057373046875,-0.987060546875,0.283447265625,-1.6259541984732824,2.198473282442748,-2.1908396946564888
1.8,0.07568359375,-0.990234375,0.267333984375,-1.1984732824427482,1.618320610687023,-1.465648854961832
1.9,0.0712890625,-0.993408203125,0.27587890625,-1.4961832061068703,0.8854961832061069,-2.5343511450381677
2.0,0.079833984375,-0.979248046875,0.28564453125,-2.5267175572519083,0.9618320610687023,-1.8091603053435115
2.1,0.073486328125,-0.984619140625,0.25048828125,-2.6106870229007635,1.1984732824427482,-0.5038167938931297
2.2,0.06201171875,-0.99365234375,0.281005859375,-1.4198473282442747,0.4198473282442748,-0.4961832061068702
2.3,0.0654296875,-0.991943359375,0.271240234375,-1.6717557251908397,-0.8015267175572519,-0.5267175572519084
2.4,0.06494140625,-0.999755859375,0.27587890625,-0.366412213740458,-0.48091603053435117,-0.29770992366412213
2.5,0.046630859375,-0.98974609375,0.273681640625,-1.1297709923664123,-1.9923664122137406,-1.1755725190839694
2.6,0.031982421875,-0.982177734375,0.270751953125,-1.8702290076335877,-3.7022900763358777,-0.7404580152671756
2.7,0.062255859375,-0.98486328125,0.262939453125,-1.549618320610687,-5.0458015267175576,-1.6793893129770991
2.8,0.06494140625,-0.994384765625,0.27099609375,-3.595419847328244,-3.1068702290076335,-1.3435114503816794
2.9,0.056640625,-0.985595703125,0.264892578125,-4.343511450381679,-2.236641221374046,-1.9389312977099236
3.0,0.052734375,-0.99560546875,0.27392578125,-4.786259541984733,-2.5343511450381677,-2.885496183206107
3.1,0.080078125,-0.990966796875,0.25537109375,-3.6412213740458017,-1.0076335877862594,-2.9083969465648853
3.2,0.084716796875,-1.04296875,0.247314453125,3.2442748091603053,0.8091603053435115,1.083969465648855
3.3,0.048095703125,-0.953369140625,0.342529296875,14.770992366412214,-1.1068702290076335,-0.4732824427480916
3.4,0.14111328125,-0.99365234375,0.26416015625,-4.961832061068702,-5.862595419847328,-3.0381679389312977
3.5,0.083740234375,-0.97998046875,0.26171875,-3.114503816793893,-3.1755725190839694,-2.7099236641221376
3.6,0.12890625,-0.980224609375,0.25537109375,-1.8625954198473282,-7.114503816793893,-2.2977099236641223
3.7,0.146240234375,-1.0009765625,0.264404296875,-0.9236641221374046,-3.687022900763359,-3.0610687022900764
3.8,0.146728515625,-1.00341796875,0.27197265625,0.9083969465648855,4.916030534351145,-0.4351145038167939
3.9,0.11962890625,-0.980712890625,0.283203125,-2.1908396946564888,8.061068702290076,1.2290076335877862
4.0,0.113037109375,-0.986572265625,0.266357421875,-1.7786259541984732,5.702290076335878,-0.48091603053435117
4.1,0.097412109375,-0.97900390625,0.259521484375,-3.7480916030534353,2.2061068702290076,0.7633587786259542
4.2,0.093994140625,-0.971435546875,0.270263671875,-3.2442748091603053,5.229007633587786,1.3206106870229009
4.3,0.100830078125,-1.00146484375,0.267333984375,-2.900763358778626,9.374045801526718,-3.9770992366412212
