Time(s),AccX,AccY,AccZ,GyrX,GyrY,GyrZ
0.0,0.025390625,-0.08447265625,1.07080078125,-1.1755725190839694,-0.05343511450381679,-1.0610687022900764
0.1,0.015625,-0.092041015625,1.072265625,-1.015267175572519,1.9389312977099236,-0.9847328244274809
0.2,0.026123046875,-0.093017578125,1.0693359375,-1.3282442748091603,-0.06870229007633588,-0.9236641221374046
0.3,0.02685546875,-0.086181640625,1.074462890625,-1.0305343511450382,1.900763358778626,-1.16793893129771
0.4,0.029052734375,-0.08056640625,1.0634765625,-0.916030534351145,-0.061068702290076333,-1.0534351145038168
0.5,0.02734375,-0.085693359375,1.07568359375,-1.2442748091603053,0.05343511450381679,-1.1450381679389312
0.6,0.023193359375,-0.090576171875,1.070068359375,-1.2900763358778626,0.10687022900763359,-0.9083969465648855
0.7,0.028076171875,-0.09326171875,1.077880859375,-1.3282442748091603,-0.20610687022900764,-1.0076335877862594
0.8,0.043701171875,-0.089599609375,1.073974609375,-1.0305343511450382,-1.9465648854961832,-1.0
0.9,0.028564453125,-0.09228515625,1.06591796875,-1.0229007633587786,-0.07633587786259542,-1.083969465648855
1.0,0.024169921875,-0.08984375,1.076416015625,-1.1755725190839694,1.9312977099236641,-1.3129770992366412
1.1,0.02392578125,-0.08984375,1.064208984375,-1.1526717557251909,-0.1450381679389313,-1.3435114503816794
1.2,0.024169921875,-0.094482421875,1.079833984375,-1.0916030534351144,0.07633587786259542,-1.1526717557251909
1.3,0.028564453125,-0.093017578125,1.063720703125,-0.9083969465648855,0.11450381679389313,-1.1297709923664123
1.4,0.01611328125,-0.08544921875,1.07275390625,-1.282442748091603,1.8778625954198473,-1.0305343511450382
1.5,0.02392578125,-0.093017578125,1.06982421875,-1.1374045801526718,0.08396946564885496,-1.1603053435114503
1.6,0.02978515625,-0.090576171875,1.084228515625,-1.213740458015267,-0.05343511450381679,-1.297709923664122
1.7,0.02734375,-0.087890625,1.0625,-0.9236641221374046,-0.007633587786259542,-1.0687022900763359
1.8,0.0263671875,-0.090576171875,1.073486328125,-1.1145038167938932,0.11450381679389313,-1.0076335877862594
1.9,0.02880859375,-0.0810546875,1.074462890625,-1.2061068702290076,-0.0916030534351145,-0.9770992366412213
2.0,0.02978515625,-0.08935546875,1.081298828125,-1.1984732824427482,-0.2824427480916031,-1.099236641221374
2.1,0.028076171875,-0.09375,1.073486328125,-1.2366412213740459,-0.16030534351145037,-1.0
2.2,0.029541015625,-0.09375,1.0771484375,-1.083969465648855,1.8931297709923665,-1.1526717557251909
2.3,0.028564453125,-0.07861328125,1.07470703125,-1.0916030534351144,-0.08396946564885496,-1.2213740458015268
2.4,0.03125,-0.089599609375,1.076904296875,-1.1450381679389312,-0.20610687022900764,-1.0229007633587786
2.5,0.02880859375,-0.10205078125,1.078125,-0.9389312977099237,-0.06870229007633588,-1.1221374045801527
2.6,0.029541015625,-0.0927734375,1.080322265625,-1.213740458015267,-0.21374045801526717,-1.0763358778625953
2.7,0.029541015625,-0.108642578125,1.070068359375,-1.2061068702290076,-0.030534351145038167,-1.1297709923664123
2.8,0.026611328125,-0.091064453125,1.076904296875,-1.0534351145038168,-0.07633587786259542,-1.1221374045801527
2.9,0.025146484375,-0.09326171875,1.0908203125,-1.1145038167938932,-0.04580152671755725,-1.0
3.0,0.03173828125,-0.089111328125,1.07958984375,-1.2213740458015268,-0.16793893129770993,-1.0381679389312977
3.1,0.020263671875,-0.107666015625,1.07177734375,-1.099236641221374,-0.05343511450381679,-1.1984732824427482
3.2,0.0302734375,-0.092041015625,1.074951171875,-1.0305343511450382,-0.08396946564885496,-1.1297709923664123
3.3,0.028564453125,-0.089111328125,1.082763671875,-0.9923664122137404,-0.09923664122137404,-1.0381679389312977
3.4,0.030029296875,-0.0888671875,1.08251953125,-0.9083969465648855,-0.061068702290076333,-1.083969465648855
3.5,0.028564453125,-0.090576171875,1.06884765625,-1.3511450381679388,-0.16793893129770993,-1.083969465648855
3.6,0.044189453125,-0.094970703125,1.075439453125,-1.0,-0.21374045801526717,-1.1908396946564885
3.7,0.031494140625,-0.091796875,1.072998046875,-1.0610687022900764,-0.1984732824427481,-1.213740458015267
3.8,0.031982421875,-0.094970703125,1.078369140625,-1.1603053435114503,0.022900763358778626,-1.3587786259541985
3.9,0.033447265625,-0.092041015625,1.073486328125,-1.2748091603053435,1.9312977099236641,-1.0076335877862594
4.0,0.029052734375,-0.09423828125,1.0703125,-1.1221374045801527,-0.022900763358778626,-1.1221374045801527
4.1,0.034912109375,-0.09228515625,1.067626953125,-1.183206106870229,0.16030534351145037,-1.1221374045801527
4.2,0.0263671875,-0.091064453125,1.076904296875,-0.9541984732824428,-0.061068702290076333,-1.251908396946565
4.3,0.028076171875,-0.083251953125,1.076171875,-0.7862595419847328,-0.0916030534351145,-1.183206106870229
4.4,0.023681640625,-0.088134765625,1.07421875,-1.2595419847328244,-0.22900763358778625,-1.0687022900763359
4.5,0.031005859375,-0.09375,1.07763671875,-1.1603053435114503,-0.1297709923664122,-1.2213740458015268
4.6,0.016357421875,-0.0849609375,1.07568359375,-1.1297709923664123,-0.08396946564885496,-1.2671755725190839
4.7,0.03076171875,-0.08935546875,1.0732421875,-1.16793893129771,-0.06870229007633588,-1.0916030534351144
4.8,0.01806640625,-0.087890625,1.073486328125,-0.8854961832061069,-0.05343511450381679,-1.1297709923664123
4.9,0.030029296875,-0.090576171875,1.064208984375,-0.9618320610687023,-0.11450381679389313,-0.9007633587786259
5.0,0.02734375,-0.091064453125,1.0830078125,-0.9770992366412213,-1.9236641221374047,-1.1297709923664123
5.1,0.02978515625,-0.08740234375,1.091796875,-1.083969465648855,-0.12213740458015267,-1.1297709923664123
5.2,0.03369140625,-0.078369140625,1.08154296875,-0.9694656488549618,1.9465648854961832,-1.1603053435114503
5.3,0.025390625,-0.087890625,1.07177734375,-0.9770992366412213,-0.007633587786259542,-1.1755725190839694
5.4,0.044921875,-0.09423828125,1.07470703125,-1.1297709923664123,-0.0916030534351145,-1.2290076335877862
5.5,0.023681640625,-0.090087890625,1.08935546875,-1.099236641221374,-0.15267175572519084,-1.183206106870229
5.6,0.01953125,-0.087158203125,1.0693359375,-1.1755725190839694,-0.31297709923664124,-0.9923664122137404
5.7,0.025634765625,-0.090087890625,1.072509765625,-1.2671755725190839,0.09923664122137404,-1.1450381679389312
5.8,0.02685546875,-0.08740234375,1.075439453125,-1.1297709923664123,-0.0916030534351145,-1.1145038167938932
5.9,0.031005859375,-0.087890625,1.0625,-1.282442748091603,0.022900763358778626,-1.213740458015267
6.0,0.0087890625,-0.08642578125,1.069091796875,-5.557251908396947,-8.48091603053435,-3.4427480916030535
6.1,0.0810546875,-0.349609375,1.088134765625,-19.572519083969464,-40.43511450381679,-17.85496183206107
6.2,0.31787109375,-0.24365234375,1.078125,31.083969465648856,-165.1145038167939,-63.23664122137404
6.3,0.189697265625,0.3671875,0.09619140625,140.00763358778627,161.5648854961832,62.43511450381679
6.4,-0.877685546875,-0.6640625,1.99993896484375,38.11450381679389,18.931297709923665,18.717557251908396
6.5,0.474365234375,-0.103515625,1.305908203125,-18.748091603053435,-157.8091603053435,-56.56488549618321
6.6,0.365234375,0.1591796875,0.12353515625,-13.763358778625955,16.290076335877863,-1.916030534351145
6.7,-0.13671875,-0.664794921875,1.99993896484375,-50.83969465648855,206.78625954198472,21.30534351145038
6.8,0.32666015625,-0.117919921875,1.2705078125,-4.374045801526718,-169.01526717557252,-60.2442748091603
6.9,0.417724609375,0.078125,0.4345703125,9.01526717557252,78.3206106870229,12.267175572519085
7.0,-0.20751953125,-0.4892578125,1.99993896484375,48.29007633587786,87.74045801526718,31.14503816793893
7.1,0.25830078125,-0.242431640625,1.243408203125,0.24427480916030533,-157.206106870229,-39.20610687022901
7.2,0.4111328125,0.07373046875,0.56494140625,10.458015267175572,81.21374045801527,15.48091603053435
7.3,-0.193359375,-0.342041015625,1.99993896484375,51.2442748091603,40.99236641221374,16.137404580152673
7.4,0.233642578125,-0.16259765625,1.270751953125,-3.030534351145038,-139.29770992366412,-43.16793893129771
7.5,0.45751953125,0.041259765625,0.4384765625,-9.770992366412214,-15.977099236641221,-5.450381679389313
7.6,0.520751953125,-0.04150390625,0.846923828125,-55.11450381679389,188.49618320610688,28.259541984732824
7.7,0.129150390625,-0.165771484375,1.064697265625,-17.251908396946565,-58.274809160305345,-7.641221374045801
7.8,0.316162109375,-0.06640625,0.8232421875,24.12213740458015,-98.42748091603053,-20.61832061068702
7.9,0.38427734375,0.066650390625,0.61962890625,2.8931297709923665,136.78625954198472,10.50381679389313
8.0,0.05712890625,-0.12744140625,1.184326171875,-10.34351145038168,-45.908396946564885,3.816793893129771
8.1,0.3837890625,-0.16552734375,0.94677734375,9.946564885496183,-115.81679389312977,-19.923664122137403
8.2,0.29541015625,-0.070556640625,0.596435546875,13.206106870229007,133.41221374045801,9.129770992366412
8.3,0.037109375,-0.138427734375,1.33544921875,-6.015267175572519,-58.969465648854964,5.129770992366412
8.4,0.302001953125,-0.117919921875,0.958984375,13.572519083969466,-95.13740458015268,-13.358778625954198
8.5,0.319091796875,-0.078369140625,0.7001953125,16.870229007633586,111.38167938931298,13.038167938931299
8.6,0.0888671875,-0.188720703125,1.309814453125,-13.732824427480915,-52.66412213740458,-4.183206106870229
8.7,0.283203125,-0.162353515625,0.94140625,13.297709923664122,-103.16030534351145,-17.450381679389313
8.8,0.4013671875,0.0400390625,0.65673828125,12.335877862595419,139.50381679389312,12.763358778625955
8.9,0.027587890625,-0.1806640625,1.429443359375,-2.2061068702290076,-37.36641221374046,-1.7709923664122138
9.0,0.25390625,-0.179931640625,1.0908203125,-14.106870229007633,-89.22900763358778,-21.374045801526716
9.1,0.297119140625,-0.080810546875,0.7529296875,10.404580152671755,72.25190839694656,10.885496183206106
9.2,-0.07373046875,-0.10888671875,1.637451171875,11.80916030534351,20.84732824427481,-1.6412213740458015
9.3,0.247314453125,-0.136474609375,1.1875,-38.69465648854962,-94.20610687022901,-13.16793893129771
9.4,0.398193359375,-0.153564453125,0.624755859375,21.786259541984734,45.58015267175573,12.969465648854962
9.5,0.00341796875,-0.22119140625,1.689208984375,18.755725190839694,31.00763358778626,7.358778625954199
9.6,0.24560546875,-0.1005859375,1.06884765625,-21.213740458015266,-98.20610687022901,-20.740458015267176
9.7,0.32763671875,-0.024658203125,0.72802734375,23.68702290076336,94.94656488549619,26.87786259541985
9.8,-0.035888671875,-0.165771484375,1.63134765625,-4.625954198473282,-15.13740458015267,-2.7786259541984735
9.9,0.296142578125,-0.23291015625,1.034423828125,-16.740458015267176,-119.04580152671755,-23.198473282442748
10.0,0.373779296875,-0.078857421875,0.6943359375,1.3435114503816794,75.17557251908397,6.183206106870229
10.1,-0.1162109375,-0.155517578125,1.935302734375,21.862595419847327,15.045801526717558,12.282442748091603
10.2,0.3037109375,-0.246337890625,0.9814453125,-3.1526717557251906,-122.22900763358778,-20.81679389312977
10.3,0.37109375,-0.133056640625,0.712890625,6.740458015267175,84.87786259541984,2.49618320610687
10.4,-0.1083984375,-0.178466796875,1.902099609375,40.88549618320611,35.66412213740458,11.641221374045802
10.5,0.25146484375,-0.203857421875,1.145751953125,-26.427480916030536,-104.10687022900764,-5.564885496183206
10.6,0.357421875,-0.140625,0.684326171875,6.061068702290076,39.68702290076336,5.633587786259542
10.7,-0.025390625,-0.015380859375,1.638427734375,54.83969465648855,120.93129770992367,24.435114503816795
10.8,0.279296875,-0.320068359375,1.067138671875,-28.984732824427482,-144.13740458015266,-19.625954198473284
10.9,0.385498046875,-0.0791015625,0.716796875,3.648854961832061,77.31297709923665,2.2595419847328246
11.0,-0.25341796875,-0.125244140625,1.713134765625,37.17557251908397,15.366412213740459,22.81679389312977
11.1,0.274658203125,-0.213623046875,0.9873046875,-24.946564885496183,-93.21374045801527,-14.48091603053435
11.2,0.3251953125,-0.15478515625,0.712158203125,7.129770992366412,94.80152671755725,5.221374045801527
11.3,-0.022705078125,-0.36962890625,1.62744140625,-35.29007633587786,-100.62595419847328,-9.458015267175572
11.4,0.37451171875,-0.02734375,0.625,38.725190839694655,-71.3587786259542,-18.572519083969464
11.5,0.34716796875,-0.14013671875,0.779541015625,4.198473282442748,100.6793893129771,-3.7709923664122136
11.6,0.0185546875,-0.37548828125,1.481201171875,-19.419847328244273,-75.22137404580153,5.366412213740458
11.7,0.3037109375,-0.218505859375,0.819091796875,26.267175572519083,-86.80916030534351,-9.755725190839694
11.8,0.35595703125,-0.219482421875,0.7626953125,15.854961832061068,100.51908396946565,-4.9541984732824424
11.9,-0.026123046875,-0.285400390625,1.60009765625,-15.931297709923664,-76.22137404580153,13.129770992366412
12.0,0.380859375,-0.177001953125,0.824462890625,31.740458015267176,-87.3587786259542,-14.770992366412214
12.1,0.3642578125,-0.198974609375,0.719482421875,16.46564885496183,96.86259541984732,-4.259541984732825
12.2,-0.108154296875,-0.338623046875,1.812255859375,-21.106870229007633,-76.67175572519083,-3.8625954198473282
12.3,0.346923828125,-0.186767578125,0.66015625,41.282442748091604,-87.90839694656489,1.3129770992366412
12.4,0.307861328125,-0.21728515625,0.7607421875,17.80916030534351,106.82442748091603,-0.7709923664122137
12.5,0.058837890625,-0.3349609375,1.65087890625,-22.221374045801525,-105.3206106870229,0.13740458015267176
12.6,0.39208984375,-0.114501953125,0.623779296875,34.56488549618321,-57.16030534351145,-7.587786259541985
12.7,0.353759765625,-0.152587890625,0.73681640625,8.068702290076336,139.29007633587787,-7.32824427480916
12.8,0.191162109375,-0.214111328125,1.38818359375,-52.70229007633588,-109.77862595419847,-12.603053435114504
12.9,0.4287109375,-0.126220703125,0.63671875,19.404580152671755,-45.221374045801525,-4.320610687022901
13.0,0.290283203125,-0.160888671875,0.74609375,6.244274809160306,136.26717557251908,1.1374045801526718
13.1,0.120849609375,-0.179443359375,1.3583984375,-53.656488549618324,-122.7175572519084,-14.34351145038168
13.2,0.431396484375,-0.071044921875,0.547119140625,14.389312977099237,-29.221374045801525,-6.900763358778626
13.3,0.2841796875,-0.0986328125,0.815185546875,-17.106870229007633,158.6793893129771,-8.786259541984732
13.4,0.1259765625,-0.29833984375,1.11767578125,-52.10687022900763,-107.72519083969466,-14.564885496183207
13.5,0.3701171875,-0.1826171875,0.7099609375,14.48091603053435,-28.198473282442748,11.625954198473282
13.6,0.21728515625,-0.212158203125,0.71630859375,-6.648854961832061,169.04580152671755,-1.1374045801526718
13.7,0.091064453125,-0.09619140625,1.166748046875,-64.09923664122137,-140.3206106870229,-12.587786259541986
13.8,0.341552734375,-0.10888671875,0.62841796875,2.7022900763358777,27.19083969465649,3.8473282442748094
13.9,0.08349609375,-0.061279296875,1.552978515625,83.51908396946565,127.74045801526718,19.427480916030536
14.0,0.3798828125,-0.04931640625,1.036376953125,-40.229007633587784,-115.03053435114504,-17.251908396946565
14.1,0.36279296875,-0.212890625,0.655517578125,14.221374045801527,26.69465648854962,6.8320610687022905
14.2,0.181640625,-0.126220703125,1.602294921875,92.38167938931298,175.5267175572519,13.641221374045802
14.3,0.21337890625,-0.10888671875,0.9423828125,-17.50381679389313,-50.229007633587784,-0.8778625954198473
14.4,0.304443359375,-0.22119140625,0.9599609375,-12.01526717557252,-40.954198473282446,-4.893129770992366
14.5,0.24560546875,-0.170166015625,1.008056640625,25.267175572519083,98.09923664122137,-0.04580152671755725
14.6,0.079345703125,-0.1181640625,1.1943359375,-34.725190839694655,-82.43511450381679,-23.49618320610687
14.7,0.31787109375,-0.00634765625,0.77001953125,3.564885496183206,-6.183206106870229,1.717557251908397
14.8,0.23193359375,-0.15283203125,0.916259765625,-40.19083969465649,80.79389312977099,13.297709923664122
14.9,0.168212890625,-0.203369140625,1.024658203125,-15.351145038167939,-60.61068702290076,-9.893129770992367
15.0,0.27294921875,-0.22509765625,0.93017578125,10.458015267175572,-54.97709923664122,2.33587786259542
15.1,0.3017578125,-0.126953125,0.855224609375,10.82442748091603,79.90076335877863,8.274809160305344
15.2,0.16943359375,-0.257568359375,1.33056640625,-4.625954198473282,-35.458015267175576,-7.099236641221374
15.3,0.1796875,-0.178955078125,1.168701171875,0.05343511450381679,0.29770992366412213,4.129770992366412
15.4,0.380126953125,-0.18994140625,0.7236328125,12.587786259541986,-13.221374045801527,-11.404580152671755
15.5,0.058349609375,-0.183349609375,1.694580078125,46.045801526717554,93.3206106870229,14.67175572519084
15.6,0.171875,-0.244140625,0.96728515625,-10.19083969465649,-87.25954198473282,-15.038167938931299
15.7,0.4033203125,-0.1845703125,0.77880859375,7.473282442748092,26.984732824427482,2.877862595419847
15.8,0.16064453125,-0.181640625,1.39013671875,16.923664122137403,113.3206106870229,19.862595419847327
15.9,0.161376953125,-0.196044921875,0.91748046875,-13.389312977099237,-82.97709923664122,-25.778625954198475
16.0,0.402587890625,-0.23046875,0.75390625,3.480916030534351,13.664122137404581,0.6641221374045801
16.1,0.162109375,-0.166748046875,1.271240234375,35.61832061068702,141.14503816793894,26.061068702290076
16.2,0.207275390625,-0.2197265625,0.896484375,-22.83969465648855,-98.97709923664122,-24.984732824427482
16.3,0.420654296875,-0.2333984375,0.79541015625,17.114503816793892,31.51145038167939,4.259541984732825
16.4,-0.196533203125,0.066650390625,1.7177734375,68.03053435114504,70.69465648854961,31.27480916030534
16.5,0.1484375,-0.096435546875,0.933349609375,14.022900763358779,35.083969465648856,2.946564885496183
16.6,-0.0107421875,-0.131591796875,1.10693359375,4.755725190839694,-7.290076335877862,-2.5419847328244276
16.7,0.03662109375,-0.103271484375,1.07275390625,-0.6564885496183206,-1.366412213740458,-1.2900763358778626
