Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1748221691.92805,0.096923828125,-0.052978515625,1.083984375,9.183206106870228,-17.213740458015266,68.00763358778626
1748221692.0280693,0.097412109375,-0.048583984375,1.076171875,-1.083969465648855,-0.022900763358778626,-1.2213740458015268
1748221692.1281514,0.101318359375,-0.051513671875,1.078857421875,-1.0,0.1984732824427481,-1.1221374045801527
1748221692.2281501,0.094482421875,-0.052001953125,1.079345703125,-1.1374045801526718,0.2366412213740458,-1.099236641221374
1748221692.3281481,0.097412109375,-0.052734375,1.06494140625,-1.1145038167938932,-1.9541984732824427,-1.0534351145038168
1748221692.4281483,0.102294921875,-0.051513671875,1.078125,-1.0763358778625953,0.07633587786259542,-1.1068702290076335
1748221692.5281477,0.094482421875,-0.04931640625,1.074951171875,-1.083969465648855,-0.08396946564885496,-1.1068702290076335
1748221692.6281476,0.1044921875,-0.049072265625,1.083251953125,-1.083969465648855,-0.06870229007633588,-1.2290076335877862
1748221692.7281473,0.10107421875,-0.052490234375,1.08154296875,-1.0381679389312977,-0.07633587786259542,-1.213740458015267
1748221692.8281484,0.0986328125,-0.050048828125,1.084228515625,-1.0076335877862594,-1.916030534351145,-1.0687022900763359
1748221692.9281468,0.10205078125,-0.044677734375,1.081298828125,-1.1221374045801527,-1.916030534351145,-0.9083969465648855
1748221693.0281467,0.097412109375,-0.05224609375,1.08251953125,-1.0916030534351144,-1.9541984732824427,-1.0458015267175573
1748221693.1281474,0.100830078125,-0.044921875,1.089111328125,-1.0305343511450382,0.15267175572519084,-0.916030534351145
1748221693.2281497,0.0966796875,-0.0498046875,1.081298828125,-1.083969465648855,-0.07633587786259542,-1.099236641221374
1748221693.3281486,0.101806640625,-0.049072265625,1.088134765625,-0.9618320610687023,0.06870229007633588,-0.9236641221374046
1748221693.4281487,0.09619140625,-0.0537109375,1.07275390625,-1.099236641221374,0.16793893129770993,-1.1603053435114503
1748221693.5281477,0.099853515625,-0.048583984375,1.08154296875,-1.0610687022900764,-0.07633587786259542,-1.1755725190839694
1748221693.6281476,0.0986328125,-0.04736328125,1.076904296875,-1.1374045801526718,-0.09923664122137404,-1.099236641221374
