Time,AccX,AccY,AccZ
1748592850.210589,-0.455322265625,5.78525390625,0.031982421875
1748592850.220645,-0.542724609375,6.136962890625001,0.0263671875
1748592850.2306445,-0.59423828125,6.706396484375,0.033203125
1748592850.2406478,-0.6376953125,6.7638183593750005,0.0166015625
1748592850.2506523,-0.666259765625,6.756640625,0.033203125
1748592850.2606418,-0.7607421875,7.472021484375,0.03369140625
1748592850.2706423,-0.848876953125,8.055810546875001,0.03515625
1748592850.2806435,-0.851806640625,8.132373046875001,0.022216796875
1748592850.2906456,-0.74560546875,7.606005859375,0.0556640625
1748592850.3006446,-0.6357421875,7.256689453125,0.056640625
1748592850.310644,-0.599365234375,7.192089843750001,0.093017578125
1748592850.3206434,-0.614013671875,7.347607421875001,0.07958984375
1748592850.3306446,-0.552001953125,7.778271484375001,0.10986328125
1748592850.3406436,-0.627685546875,7.69931640625,0.078857421875
1748592850.350643,-0.636474609375,7.806982421875,0.116455078125
1748592850.360644,-0.650634765625,7.92900390625,0.109619140625
1748592850.3706439,-0.64892578125,8.05341796875,0.0927734375
1748592850.380644,-0.623779296875,8.0390625,0.118896484375
1748592850.3906434,-0.633544921875,8.115625000000001,0.112548828125
1748592850.4006433,-0.6328125,8.156298828125001,0.111328125
1748592850.4106438,-0.633056640625,8.247216796875001,0.1044921875
1748592850.4206436,-0.65869140625,8.376416015625,0.1318359375
1748592850.4306438,-0.681884765625,8.706591796875001,0.124755859375
1748592850.4406438,-0.68798828125,8.75205078125,0.123779296875
1748592850.4506433,-0.6474609375,8.419482421875001,0.122802734375
1748592850.4606433,-0.5947265625,8.1060546875,0.108642578125
1748592850.4706433,-0.57373046875,7.88115234375,0.109375
1748592850.4806442,-0.540771484375,7.766308593750001,0.099853515625
1748592850.490644,-0.545166015625,7.809375,0.100830078125
1748592850.5006444,-0.59228515625,8.041455078125,0.1044921875
1748592850.5106444,-0.605224609375,8.041455078125,0.097900390625
1748592850.5206447,-0.56396484375,7.78544921875,0.0849609375
1748592850.5306447,-0.548828125,7.79501953125,0.0771484375
1748592850.5406442,-0.549072265625,7.8165527343750005,0.083251953125
1748592850.550644,-0.54150390625,7.704101562500001,0.081787109375
1748592850.5606434,-0.553955078125,7.5796875,0.10888671875
1748592850.5706437,-0.56689453125,7.543798828125,0.08544921875
1748592850.5806444,-0.575927734375,7.536621093750001,0.075927734375
1748592850.5906446,-0.590087890625,7.5318359375,0.08154296875
1748592850.6006444,-0.61083984375,7.510302734375,0.079345703125
1748592850.610644,-0.613525390625,7.5533691406250005,0.0830078125
1748592850.6206439,-0.6279296875,7.45048828125,0.06396484375
1748592850.6306446,-0.615234375,7.2303710937500005,0.053955078125
1748592850.640644,-0.628173828125,7.216015625000001,0.052490234375
1748592850.650644,-0.68359375,7.4744140625,0.0546875
1748592850.6606452,-0.73779296875,7.716064453125001,0.055908203125
1748592850.6706438,-0.740234375,7.6490722656250005,0.056640625
1748592850.6806438,-0.71826171875,7.3500000000000005,0.043701171875
1748592850.6906447,-0.70703125,7.2303710937500005,0.055908203125
1748592850.7006443,-0.70458984375,7.225585937500001,0.063720703125
1748592850.7106447,-0.6513671875,6.904980468750001,0.0673828125
1748592850.720644,-0.64501953125,6.873876953125,0.06005859375
1748592850.730644,-0.66650390625,6.842773437500001,0.058837890625
1748592850.7406437,-0.6806640625,6.7997070312500005,0.073486328125
1748592850.750644,-0.69677734375,6.948046875,0.0517578125
1748592850.7606437,-0.73388671875,7.1107421875000005,0.06005859375
1748592850.770644,-0.748046875,7.007861328125,0.072998046875
1748592850.7806442,-0.702392578125,6.663330078125001,0.059814453125
1748592850.790644,-0.662841796875,6.4288574218750005,0.063720703125
1748592850.8006442,-0.66357421875,6.314013671875,0.067626953125
1748592850.8106437,-0.66064453125,6.244628906250001,0.067138671875
1748592850.8206441,-0.682861328125,6.292480468750001,0.063720703125
1748592850.8306444,-0.720458984375,6.725537109375001,0.059814453125
1748592850.8406446,-0.781005859375,6.601123046875,0.062744140625
1748592850.8506446,-0.76123046875,6.5173828125,0.0634765625
1748592850.8606439,-0.7177734375,6.4527832031250005,0.07421875
1748592850.8706436,-0.74267578125,6.4216796875,0.0830078125
