Time,AccX,AccY,AccZ
1748589999.3711803,0.1708984375,0.983154296875,-0.2080078125
1748589999.3812356,0.17236328125,0.962158203125,-0.19775390625
1748589999.391237,0.175048828125,0.9716796875,-0.2138671875
1748589999.4012399,0.166015625,0.9677734375,-0.203369140625
1748589999.4112532,0.16064453125,0.97119140625,-0.195556640625
1748589999.4212375,0.1591796875,0.967529296875,-0.200439453125
1748589999.431237,0.161376953125,0.95751953125,-0.18798828125
1748589999.4412365,0.15966796875,0.97509765625,-0.202880859375
1748589999.451239,0.158935546875,0.971435546875,-0.19921875
1748589999.4612362,0.1650390625,0.974853515625,-0.1953125
1748589999.4712358,0.164306640625,0.973388671875,-0.19921875
1748589999.4812353,0.167724609375,0.955810546875,-0.21337890625
1748589999.4912333,0.162841796875,0.97216796875,-0.189453125
1748589999.5012338,0.166259765625,0.971923828125,-0.203857421875
1748589999.5112376,0.173095703125,0.974365234375,-0.204833984375
1748589999.5212362,0.167236328125,0.97412109375,-0.206298828125
1748589999.5312352,0.169677734375,0.96484375,-0.209716796875
1748589999.5412352,0.1640625,0.968505859375,-0.203369140625
1748589999.551234,0.160888671875,0.965576171875,-0.215576171875
1748589999.5612338,0.166748046875,0.96533203125,-0.2099609375
1748589999.5712342,0.15966796875,0.966064453125,-0.196044921875
1748589999.5812345,0.17041015625,0.97265625,-0.19580078125
1748589999.591235,0.171630859375,0.970947265625,-0.193115234375
1748589999.601235,0.15673828125,0.982421875,-0.217529296875
1748589999.611239,0.157958984375,0.971923828125,-0.18994140625
1748589999.6212366,0.1591796875,0.975341796875,-0.19287109375
1748589999.6312358,0.16455078125,0.969970703125,-0.19775390625
1748589999.6412346,0.16259765625,0.972900390625,-0.20263671875
1748589999.6512349,0.166015625,0.971435546875,-0.201171875
1748589999.6612346,0.16455078125,0.959716796875,-0.203125
1748589999.6712356,0.173583984375,0.97021484375,-0.201904296875
1748589999.6812403,0.16650390625,0.96533203125,-0.208984375
1748589999.6912365,0.1650390625,0.966064453125,-0.214111328125
1748589999.7012355,0.155029296875,0.968994140625,-0.207275390625
1748589999.711237,0.15185546875,0.966064453125,-0.215087890625
1748589999.721237,0.15625,0.95458984375,-0.211181640625
1748589999.7312343,0.158447265625,0.9716796875,-0.211181640625
1748589999.7412348,0.16552734375,0.982666015625,-0.2021484375
1748589999.7512348,0.171142578125,0.973388671875,-0.20166015625
1748589999.7612348,0.182861328125,0.970947265625,-0.193603515625
1748589999.7712843,0.17041015625,0.9716796875,-0.1943359375
1748589999.7812366,0.1630859375,0.969970703125,-0.202392578125
1748589999.7912352,0.1630859375,0.974853515625,-0.193359375
1748589999.801237,0.15771484375,0.966552734375,-0.19970703125
1748589999.811237,0.15380859375,0.96875,-0.19921875
1748589999.821236,0.167236328125,0.969482421875,-0.178955078125
1748589999.8312373,0.1494140625,0.9560546875,-0.201904296875
1748589999.8412352,0.146240234375,0.96826171875,-0.20068359375
1748589999.8512347,0.15869140625,0.971923828125,-0.197998046875
1748589999.861235,0.156982421875,0.966552734375,-0.20361328125
